1508306041,2017-10-18T05:54:01Z,BTC-USD,5508.02
1508306074,2017-10-18T05:54:34Z,BTC-USD,5508.02
1508306079,2017-10-18T05:54:39Z,BTC-USD,5508.02
1508306085,2017-10-18T05:54:45Z,BTC-USD,5508.02
